samuelcastillo.batman-dark-theme	3960	0.1.0	BatmanDark Theme	BatmanDark Theme	Batman Dark Theme	SamDino
suwanqing.girls-theme	3959	0.0.2	Coolgirls-theme	Coolgirls-theme	Cool-girls-theme	suwanqing
maulikcodes.macdark	3957	0.0.1	Mac Dark	Mac Dark	Mac Dark - Theme	Maulik Codes
dontrestonpretty.one-dark-drop	3954	1.0.0	One Dark Drop	One Dark Drop	One Dark Drop	Don't Rest On Pretty
mattconde.vscode-snazz-theme	3951	0.1.0	Snazz Theme	Snazz Theme	Snazz Theme	mattconde
xynny.hackerred	3938	0.0.1	Hacker Red	Hacker Red	Hacker Red	xynny
shira.pastel-forest-theme	3936	0.0.1	pastel forest light	pastel forest light	Pastel Forest Theme	Shira
shira.pastel-forest-theme	3936	0.0.1	pastel forest bright	pastel forest bright	Pastel Forest Theme	Shira
husseinkizz.duotone	3930	2.0.0	Duotone Theme v2 Official	Duotone Theme v2 Official	Duotone Theme v2 Official	Hussein Kizz
zaderrox1111.white-oak-chillhop	3916	1.0.3	White Oak Chillhop Dark	White Oak Chillhop Dark	White Oak Chillhop	ZaderRox1111
rahmanyerli.ra-monokai	3913	2.0.0	Ra Monokai	Ra Monokai	Ra Monokai Dark Theme	Rahman Yerli
mandeepsran.gruvbox-black	3908	0.0.1	Gruvbox Black	Gruvbox Black	gruvbox-black	Mandeep Sran
gantheory.theme-gantheory	3905	0.0.2	Gantheory	Gantheory	Gantheory Theme	gantheory
galaxydrifters.parasol-theme	3902	1.0.8	Parasol	Parasol	Parasol Theme	Galaxy Drifters
dubesoftware.github-dark-turbo	3899	0.6.1	GitHub Dark Turbo	GitHub Dark Turbo	GitHub Dark Turbo	DubeSoftware
anandkaushik.greentheme	3899	0.0.3	green theme	green theme	Green theme	Anand Kaushik
anandkaushik.greentheme	3899	0.0.3	pink theme	pink theme	Green theme	Anand Kaushik
gsgualbano.baby-panda	3891	0.0.1	Baby Panda	Baby Panda	Baby Panda	Gustavo Gualbano
coderholiclt.night-owl	3887	2.1.0	Night Owlet	Night Owlet	Night Owlet	CoderHolicLT
coderholiclt.night-owl	3887	2.1.0	Night Owlet (No Italics)	Night Owlet (No Italics)	Night Owlet	CoderHolicLT
coderholiclt.night-owl	3887	2.1.0	Night Owlet Light	Night Owlet Light	Night Owlet	CoderHolicLT
coderholiclt.night-owl	3887	2.1.0	Night Owlet Light (No Italics)	Night Owlet Light (No Italics)	Night Owlet	CoderHolicLT
ehabhelaly.summer-night	3884	1.0.1	Summer Night	Summer Night	Summer Night	Ehab Helaly
ehabhelaly.summer-night	3884	1.0.1	Summer Day	Summer Day	Summer Night	Ehab Helaly
bertieblackman.snappier	3880	1.0.1	Snappier	Snappier	Snappier	Bertie Blackman
technosophos.base16	3875	0.1.3	Base16 3024	Base16 3024	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Apathy	Base16 Apathy	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Ashes	Base16 Ashes	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Atelier Cave	Base16 Atelier Cave	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Atelier Dune	Base16 Atelier Dune	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Atelier Estuary	Base16 Atelier Estuary	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Atelier Forest	Base16 Atelier Forest	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Atelier Heath	Base16 Atelier Heath	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Atelier Lakeside	Base16 Atelier Lakeside	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Atelier Plateau	Base16 Atelier Plateau	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Atelier Savanna	Base16 Atelier Savanna	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Atelier Seaside	Base16 Atelier Seaside	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Atelier Sulphurpool	Base16 Atelier Sulphurpool	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Bespin	Base16 Bespin	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Brewer	Base16 Brewer	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Bright	Base16 Bright	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Chalk	Base16 Chalk	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Codeschool	Base16 Codeschool	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Cupcake	Base16 Cupcake	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Darktooth	Base16 Darktooth	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Default Dark	Base16 Default Dark	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Default Light	Base16 Default Light	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Dracula	Base16 Dracula	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Eighties	Base16 Eighties	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Embers	Base16 Embers	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Flat	Base16 Flat	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Github	Base16 Github	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Google Dark	Base16 Google Dark	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Google Light	Base16 Google Light	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Grayscale Dark	Base16 Grayscale Dark	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Grayscale Light	Base16 Grayscale Light	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Green Screen	Base16 Green Screen	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Harmonic16 Dark	Base16 Harmonic16 Dark	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Harmonic16 Light	Base16 Harmonic16 Light	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Hopscotch	Base16 Hopscotch	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 IR Black	Base16 IR Black	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Isotope	Base16 Isotope	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 London Tube	Base16 London Tube	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Macintosh	Base16 Macintosh	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Marrakesh	Base16 Marrakesh	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Materia	Base16 Materia	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Mexico Light	Base16 Mexico Light	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Mocha	Base16 Mocha	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Monokai	Base16 Monokai	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Ocean	Base16 Ocean	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 OceanicNext	Base16 OceanicNext	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 OneDark	Base16 OneDark	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Paraiso	Base16 Paraiso	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 PhD	Base16 PhD	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Pico	Base16 Pico	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Pop	Base16 Pop	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Railscasts	Base16 Railscasts	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Seti UI	Base16 Seti UI	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Shapeshifter	Base16 Shapeshifter	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Solar Flare	Base16 Solar Flare	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Solarized Dark	Base16 Solarized Dark	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Solarized Light	Base16 Solarized Light	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Spacemacs	Base16 Spacemacs	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Summerfruit Dark	Base16 Summerfruit Dark	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Summerfruit Light	Base16 Summerfruit Light	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Tomorrow Night	Base16 Tomorrow Night	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Tomorrow	Base16 Tomorrow	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Twilight	Base16 Twilight	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Unikitty Dark	Base16 Unikitty Dark	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Unikitty Light	Base16 Unikitty Light	Base16 color schemes	technosophos
technosophos.base16	3875	0.1.3	Base16 Woodland	Base16 Woodland	Base16 color schemes	technosophos
arthurdiegoo.great-dreamer	3875	1.0.2	The Great Dreamer	The Great Dreamer	The Great Dreamer	Arthur Andrade
arthurdiegoo.great-dreamer	3875	1.0.2	The Great Sleeper	The Great Sleeper	The Great Dreamer	Arthur Andrade
neilpanchal.hypersubatomic	3874	0.1.5	Hypersubatomic	Hypersubatomic	Hypersubatomic	Neil Panchal
tasnimulhasan.valorant-theme	3869	4.2.4	Valorant Theme - Remastered	Valorant Theme - Remastered	Valorant Theme	Tasnimul Hasan
tasnimulhasan.valorant-theme	3869	4.2.4	Valorant Theme - Darker [alpha]	Valorant Theme - Darker [alpha]	Valorant Theme	Tasnimul Hasan
marlosirapuan.vscode-theme-railscasts-plus	3860	0.0.6	RailsCasts Plus Theme	RailsCasts Plus Theme	RailsCasts Plus Theme	Marlos Irapuan
danascript.ice-blue-dark-theme	3860	0.0.2	Ice Blue	Ice Blue	Ice Blue	danascript
brofox86.theme-espresso-soda-light	3858	3.0.6	Espresso Soda	Espresso Soda	Espresso Soda	Daur Gamisonia
skengrek.synth-wave--84---python-edition	3857	0.2.1	Synth Wave '84 Python	Synth Wave '84 Python	Synth Wave '84 - Python edition	skengrek
vfthiagogomes.nature-syntax-theme	3854	1.3.0	Nature Dark	Nature Dark	Nature Syntax Theme	Thiago Gomes
vfthiagogomes.nature-syntax-theme	3854	1.3.0	Nature Light	Nature Light	Nature Syntax Theme	Thiago Gomes
vfthiagogomes.nature-syntax-theme	3854	1.3.0	Nature Sky Light	Nature Sky Light	Nature Syntax Theme	Thiago Gomes
vfthiagogomes.nature-syntax-theme	3854	1.3.0	Nature Rainbow Dark	Nature Rainbow Dark	Nature Syntax Theme	Thiago Gomes
vfthiagogomes.nature-syntax-theme	3854	1.3.0	Nature Rainbow Light	Nature Rainbow Light	Nature Syntax Theme	Thiago Gomes
emilijanmb.monokai-pro-new	3851	1.0.1	Monokai Pro New	Monokai Pro New	Monokai Pro New	EmilijanMB
niudai.niudai	3851	0.0.3	skyblue	skyblue	cozygreen	niudai
drekevist.one-darker-pro	3850	0.1.0	One Darker Pro	One Darker Pro	One Darker Pro	drekevist
drekevist.one-darker-pro	3850	0.1.0	One Darker Pro Vivid	One Darker Pro Vivid	One Darker Pro	drekevist
mike-flanigan.daobeam	3849	1.3.12	Daobeam	Daobeam	Daobeam	Mike Flanigan
baukeposthuma.monolite	3848	1.1.0	Monolite	Monolite	Monolite	Bauke Posthuma
in-the-box.simple-dark-mode	3845	0.9.4	SIMPLE DARK MODE	SIMPLE DARK MODE	SIMPLE DARK MODE	in-the-box
planetoftheweb.raybo-light	3843	1.1.0	Raybo Light	Raybo Light	raybo-light	planetoftheweb
adriansanchisgallego.dark-bold	3821	0.5.0	Dark+ bold	Dark+ bold	Dark+ bold	asgallego
softtama.vscode-theme-atom-one-x-github-light-gray	3819	0.0.4	Atom One X Github - Light Gray	Atom One X Github - Light Gray	Atom One X Github - Light Gray	softtama
faelv.good-taste-theme	3816	2.4.1	Good Taste	Good Taste	Good Taste Theme	faelv
dankthemes.merry-christmas	3804	0.0.1	Merry Christmas	Merry Christmas	Merry Christmas	DankThemes
shinymimikyu.pokemon-color	3804	0.0.2	Pokemon	Pokemon	Pokemon-theme	Shinymimikyu
nanowise.nanowise-dark	3802	1.2.2	Nanowise Dark	Nanowise Dark	Nanowise Galaxy	nanowise
harveywang.monokai-lite	3801	0.0.1	Monokai Lite without underline	Monokai Lite without underline	Monokai Lite	Harvey Wang
harveywang.monokai-lite	3801	0.0.1	Monokai Lite without underline&italic	Monokai Lite without underline&italic	Monokai Lite	Harvey Wang
fsdevon.one-dark-plus	3799	1.0.2	One Dark+	One Dark+	One Dark+	fsdevon
borekb.darker-plus-theme	3795	1.0.0	Darker+	Darker+	Darker+ theme	Borek Bernard
asilva.win95	3794	0.2.2	win95	win95	win95	arxdsilva
ebenjs.vampire-ebenjs	3792	0.5.0	Vampire	Vampire	Vampire	ebenjs
josphatgitogosangara.quiet-dark	3785	1.2.0	Quiet Dark	Quiet Dark	Quiet Dark	Josphat Gitogo Sangara
pinarhaskiris.cute-dark	3782	1.1.0	Cute Dark	Cute Dark	Cute Dark	pinarhaskiris
armandphilippot.coldark	3772	1.2.11	Coldark - Cold	Coldark - Cold	Coldark	Armand Philippot
armandphilippot.coldark	3772	1.2.11	Coldark - Dark	Coldark - Dark	Coldark	Armand Philippot
themartes.gooeytheme	3769	0.0.2	Gooey	Gooey	Gooey Theme	TheMartes
grayjack.monokai-grayjack	3769	0.13.0	Monokai GrayJack	Monokai GrayJack	GrayJack Themes	GrayJack
grayjack.monokai-grayjack	3769	0.13.0	Monokai GrayJack (Pastel)	Monokai GrayJack (Pastel)	GrayJack Themes	GrayJack
grayjack.monokai-grayjack	3769	0.13.0	Monokai GrayJack (Solarized)	Monokai GrayJack (Solarized)	GrayJack Themes	GrayJack
grayjack.monokai-grayjack	3769	0.13.0	OneDark GrayJack	OneDark GrayJack	GrayJack Themes	GrayJack
grayjack.monokai-grayjack	3769	0.13.0	Ariake GrayJack	Ariake GrayJack	GrayJack Themes	GrayJack
grayjack.monokai-grayjack	3769	0.13.0	Tokyo Night GrayJack	Tokyo Night GrayJack	GrayJack Themes	GrayJack
grayjack.monokai-grayjack	3769	0.13.0	Nord GrayJack	Nord GrayJack	GrayJack Themes	GrayJack
disk0.win-classic-theme	3768	0.0.23	WinClassic	WinClassic	WinClassic Theme	disk0
syyam.omnitrix	3765	0.0.2	The Omnitrix Theme	The Omnitrix Theme	Omnitrix	syyam
xontab.layan-theme	3759	1.0.0	Layan (Dark)	Layan (Dark)	Layan Theme	Shaun Tabone
quandinh.onehalf-light	3754	0.9.0	onehalf-light	onehalf-light	Onehalf Light	Quan Dinh
shayanahmedkhan.notepadpp-color-theme	3748	0.2.0	Default (Notepad++ light)	Default (Notepad++ light)	Notepad++ color themes	Shayan Ahmed Khan
shayanahmedkhan.notepadpp-color-theme	3748	0.2.0	Default (Notepad++ dark)	Default (Notepad++ dark)	Notepad++ color themes	Shayan Ahmed Khan
robind42.robins-blue-theme	3743	0.0.7	Robin's Blue Theme	Robin's Blue Theme	Robin's Blue Theme	RobinD42
lefd.sweetdracula-monokai	3724	1.1.8	Sweet Dracula Monokai	Sweet Dracula Monokai	Sweet Dracula Monokai	lefd
nacholaciar.tokyo-midnight	3714	0.1.9	Tokyo Midnight	Tokyo Midnight	Tokyo Midnight	nacholaciar
adlerribeiro.real-synth-2-0	3709	2.0.2	Real Synth	Real Synth	Real Synth 2	Adler Ribeiro
alfonsomartin.pornhub-dark-theme	3703	0.1.0	Dark Fo Theme	Dark Fo Theme	Pornhub Dark Theme	Alfonso Martin
hladeira.ladeiratheme	3699	0.0.2	Ladeiras_Theme	Ladeiras_Theme	LadeiraTheme	Hugo Ladeira de freitas
ruisaraiva19.saraiva-dark	3693	0.2.0	Saraiva Dark	Saraiva Dark	Saraiva Dark	Rui Saraiva
nichabosh.minimalist-dark	3692	1.0.0	Minimal	Minimal	Minimal	nichabosh
drakenlords.gruvbox-draken-lords	3689	1.5.5	Gruvbox DrakenLords Dark Draken	Gruvbox DrakenLords Dark Draken	Gruvbox DrakenLords	DrakenLords
drakenlords.gruvbox-draken-lords	3689	1.5.5	Gruvbox DrakenLords Dark	Gruvbox DrakenLords Dark	Gruvbox DrakenLords	DrakenLords
drakenlords.gruvbox-draken-lords	3689	1.5.5	Gruvbox DrakenLords Semi Dark	Gruvbox DrakenLords Semi Dark	Gruvbox DrakenLords	DrakenLords
drakenlords.gruvbox-draken-lords	3689	1.5.5	Gruvbox DrakenLords Grey	Gruvbox DrakenLords Grey	Gruvbox DrakenLords	DrakenLords
cimpeanandrei.linux-terminal-flat	3686	0.2.0	Linux Terminal Flat Dark	Linux Terminal Flat Dark	Linux Terminal Flat Theme	Cimpean Andrei
cimpeanandrei.linux-terminal-flat	3686	0.2.0	Linux Terminal Flat Dark Twilight	Linux Terminal Flat Dark Twilight	Linux Terminal Flat Theme	Cimpean Andrei
cimpeanandrei.linux-terminal-flat	3686	0.2.0	Linux Terminal Flat Dark Espresso	Linux Terminal Flat Dark Espresso	Linux Terminal Flat Theme	Cimpean Andrei
cimpeanandrei.linux-terminal-flat	3686	0.2.0	Linux Terminal Flat Dark Late	Linux Terminal Flat Dark Late	Linux Terminal Flat Theme	Cimpean Andrei
cimpeanandrei.linux-terminal-flat	3686	0.2.0	Linux Terminal Flat Dark AI	Linux Terminal Flat Dark AI	Linux Terminal Flat Theme	Cimpean Andrei
cimpeanandrei.linux-terminal-flat	3686	0.2.0	Linux Terminal Flat Light	Linux Terminal Flat Light	Linux Terminal Flat Theme	Cimpean Andrei
cimpeanandrei.linux-terminal-flat	3686	0.2.0	Linux Terminal Flat Light Natur	Linux Terminal Flat Light Natur	Linux Terminal Flat Theme	Cimpean Andrei
samyakbumb.samyak	3680	10.2.2	Samyak Bumb	Samyak Bumb	Samyak Bumb Theme	Samyak Bumb
srimanikantapalakollu.twilight	3680	1.0.0	Twilight	Twilight	Twilight	Sri Manikanta Palakollu
merko.merko-s-theme	3677	0.16.0	merko's autumn theme	merko's autumn theme	merko's autumn theme	merko
shira.pastel-sky-theme	3675	0.0.1	Pastel Sky Light Theme	Pastel Sky Light Theme	Pastel Sky Theme	Shira
shira.pastel-sky-theme	3675	0.0.1	Pastel Sky Bright Theme	Pastel Sky Bright Theme	Pastel Sky Theme	Shira
kast789.visual-studio-2022-theme	3673	0.0.1	Visual Studio 2022 Theme	Visual Studio 2022 Theme	Visual Studio 2022 Theme	kast789
alexagriffin.ariake-dark-20	3669	1.1.4	Ariake Dark 2.0	Ariake Dark 2.0	Ariake Dark 2.0	Alexa Griffin
yuritoledo.outrun-space	3667	1.0.4	Outrun Space	Outrun Space	Outrun Space	Yuri toledo
purple-black-vampire.purple-vampire	3657	0.0.1	purple vampire	purple vampire	purple-vampire	purple-black-vampire
achaq.vercel-theme	3653	1.0.1	Vercel Theme	Vercel Theme	Vercel Theme	Mohamed Achaq
namelosw.monochrome-black	3649	0.0.10	Monochrome Black	Monochrome Black	Monochrome Black	namelosw
eyebonk.subtle-pink	3642	1.0.0	Subtle Pink	Subtle Pink	Subtle Pink	eyebonk
zer0studio.arcane-theme	3638	0.0.5	Arcane	Arcane	Arcane Theme	Zer0 Studio
hololove.hololive-en	3635	14.1.1	Hololive EN: Gawr Gura	Hololive EN: Gawr Gura	Hololive EN	Holo_love
hololove.hololive-en	3635	14.1.1	Hololive EN: Mori Calliope	Hololive EN: Mori Calliope	Hololive EN	Holo_love
hololove.hololive-en	3635	14.1.1	Hololive EN: Ninomae Ina'nis	Hololive EN: Ninomae Ina'nis	Hololive EN	Holo_love
markzaky.cold-night	3634	1.2.1	Cold Night	Cold Night	Cold Night	MarkZaky
barretren.theme-barretgreen	3630	1.0.3	Barret Green	Barret Green	Barret Green	Barret Ren
cretezy.monokai-crete	3630	1.0.0	Monokai Crete	Monokai Crete	Monokai Crete	Charles Crete
jet-c.vscode-theme-pink-puff	3622	1.0.6	Pink Puff	Pink Puff	Pink Puff	Jet C.
nolanbradshaw.dark-programmer-theme	3619	0.0.16	Dark Programmer	Dark Programmer	Dark Programmer	Nolan Bradshaw
iamkd.one-monokai-italics	3616	0.4.0	One Monokai Italics	One Monokai Italics	One Monokai Theme with Italics	Danyil Karuna
vuesion.vuesion-theme	3613	0.0.3	vuesion	vuesion	Vuesion Theme	vuesion
valero.green-code	3609	0.0.1	Green Code	Green Code	Green Code	Valero
kuscamara.kustom-one-monokai	3607	0.1.0	Kustom One Monokai	Kustom One Monokai	Kustom One Monokai	Kus Cámara
shoizz.dimmed	3606	0.0.3	Dimmed	Dimmed	Dimmed	denis
gpem.4-colours	3601	1.1.27	4-Colours	4-Colours	4 Colours	gpem
abdulrahman.sublime-monokai	3600	0.1.1	Sublime Monokai	Sublime Monokai	Sublime-Monokai	Abdulrahman Alhazmi
yutent.one-plain	3577	1.6.8	米白色主题	米白色主题	one plain	yutent
abraham.after-dark-owl	3572	0.15.0	After Dark Owl	After Dark Owl	After Dark Owl	Abraham
danielgary.theme-bear	3571	1.2.1	Bear2 Theme	Bear2 Theme	Bear2 Theme	danielgary
sheva.telegram-midnight-theme	3570	1.1.0	Telegram Midnight	Telegram Midnight	Telegram Midnight Theme	Sheva
darkthemeforflutterdev.dark	3569	2.0.4	Flutter Dark Theme	Flutter Dark Theme	Flutter Dark Theme	Ali Bubere
darkthemeforflutterdev.dark	3569	2.0.4	Flutter Grey Theme	Flutter Grey Theme	Flutter Dark Theme	Ali Bubere
ddl-vscode.ddl	3563	0.2.0	Deep Dark Lime	Deep Dark Lime	Deep Dark Lime	ddl-vscode
expo.vscode-expo-theme	3562	1.2.0	Expo Dark	Expo Dark	Expo Theme	Expo
expo.vscode-expo-theme	3562	1.2.0	Expo Light	Expo Light	Expo Theme	Expo
smokeyjoe.birdybird	3562	2.0.0	Birdybird Color Theme	Birdybird Color Theme	Birdybird	Christian Vogel
reuben.root-bear	3560	0.2.1	Void blue	Void blue	Void blue	RobiMez
jieli12.eye-protection	3558	0.2.0	Eye Protection	Eye Protection	Eye Protection	Jieli12
victoreduardobarreto.star-night	3558	0.4.5	Star Night	Star Night	Star Night	Victor Barreto
victoreduardobarreto.star-night	3558	0.4.5	Star Night | Luna	Star Night | Luna	Star Night	Victor Barreto
bloumbs.borders-dark	3557	1.7.0	Borders Blue	Borders Blue	Borders Dark	Bloumbs
bloumbs.borders-dark	3557	1.7.0	Borders Dark	Borders Dark	Borders Dark	Bloumbs
bloumbs.borders-dark	3557	1.7.0	Borders Darker	Borders Darker	Borders Dark	Bloumbs
nightfall.nightfall	3557	0.0.3	nightfall	nightfall	nightfall	nightfall
surmon.theme-better-itg-flat-dark	3549	0.2.3	itg flat dark blue	itg flat dark blue	Better itg flat dark theme	Surmon
surmon.theme-better-itg-flat-dark	3549	0.2.3	itg flat dark gold	itg flat dark gold	Better itg flat dark theme	Surmon
steamforge.codex-effect	3538	1.0.1	Codex Effect	Codex Effect	Codex Effect	steamforge
gig3m.zero-dark-matrix-reloaded	3519	0.0.1	Zero Dark Matrix Reloaded	Zero Dark Matrix Reloaded	Zero Dark Matrix Reloaded	gig3m
codingtutorial.google-dark-plus	3515	0.0.1	Google Dark+	Google Dark+	Google Dark+	Codingtutorial
lumiknit.parchment	3515	0.0.11	Parchment	Parchment	Parchment Theme	lumiknit
2kabhishek.nightbow	3509	1.0.3	Nightbow	Nightbow	Nightbow	Abhishek Keshri
divisor.lime-theme	3509	0.2.0	Lime Theme	Lime Theme	Lime Theme	Divisor
millsp.material-candy	3506	0.0.26	Material Candy	Material Candy	Material Candy	Pierre-Antoine Urvoy
deadrevolver.dark-space-theme	3501	1.1.6	Dark Space	Dark Space	Dark Space	Dead Revolver
deadrevolver.dark-space-theme	3501	1.1.6	Dark Space Black	Dark Space Black	Dark Space	Dead Revolver
yoelvismulen.cobalt2-theme-tweaked	3500	0.3.1	Cobalt2 Theme Tweaked	Cobalt2 Theme Tweaked	Cobalt2 Theme Tweaked	Yoelvis Mulen
alphatr.mario-theme	3499	1.0.0	Mario Color Theme	Mario Color Theme	Mario Theme	alphatr
buttars.colorful	3486	0.1.0	colorful	colorful	colorful	Buttars
annalifatou.minimal-wave	3458	0.0.3	Minimal Wave - Dark Floral	Minimal Wave - Dark Floral	Minimal Wave	annalifatou
annalifatou.minimal-wave	3458	0.0.3	Minimal Wave - Light Floral	Minimal Wave - Light Floral	Minimal Wave	annalifatou
subtixx.opencomputerslua	3450	0.1.1	Dark OC Edit (Visual Studio)	Dark OC Edit (Visual Studio)	OpenComputersLua	Dominic Hock
sinaburow.theme-hein	3449	1.0.5	hein	hein	hein Theme	sinacodes
wonderpanda.arbiter	3448	0.0.4	Arbiter	Arbiter	Arbiter	wonderpanda
cregg.solana-summer	3447	1.8.0	Solana Summer	Solana Summer	Solana Summer	Cregg
huytd.github-light-monochrome	3440	0.1.0	GitHub Light Monochrome	GitHub Light Monochrome	GitHub Light Monochrome	huytd
huytd.github-light-monochrome	3440	0.1.0	GitHub Light Monochrome Focused	GitHub Light Monochrome Focused	GitHub Light Monochrome	huytd
matthewwithanm.vscode-theme-winter	3440	0.0.4	Winter	Winter	Winter Theme	matthewwithanm
sazumiviki.uwu-theme-kawai	3438	0.0.6	UwU	UwU	UwU Kawai Theme	sazumiviki
mhkb.vscode-theme-darcula-stormy	3438	0.8.0	Darcula Stormy	Darcula Stormy	Darcula Stormy	mhkb
jasonli0616.jason-vscode-theme	3432	1.0.0	Jason VSCode Theme	Jason VSCode Theme	Jason VSCode Theme	jasonli0616
jasonli0616.jason-vscode-theme	3432	1.0.0	Jason VSCode Theme - Light	Jason VSCode Theme - Light	Jason VSCode Theme	jasonli0616
jasonli0616.jason-vscode-theme	3432	1.0.0	Jason VSCode Theme - Even Lighter	Jason VSCode Theme - Even Lighter	Jason VSCode Theme	jasonli0616
zaynali.acme-theme	3432	0.0.2	Acme Theme	Acme Theme	Acme Theme	Zayn Ali
bcomnes.tron-legacy	3432	1.1.2	Tron Legacy	Tron Legacy	Tron Legacy	Bret Comnes
feafarot.fenjoy-theme	3425	1.2.0	f-enjoy	f-enjoy	f-enjoy Theme	feafarot
kesmarag.vscode-precision-theme	3425	2.6.4	precision	Precision	precision	Costas Smaragdakis
fomtarro.kurama	3423	0.0.10	kurama	kurama	kurama	FomTarro
chrishines.monochrome	3407	0.1.0	Monochrome	Monochrome	Monochrome	Chris Hines
lunadevel.theme-vsmonokai	3406	0.1.10	Monokai + VS Dark	Monokai + VS Dark	Monokai + VS Dark	LunaDevel
aabella.theme-twodark	3405	0.3.1	TwoDark	TwoDark	two-dark	Antonio Abella
jaredbest.greystillplays-vscode	3397	0.0.2	GreyStillPlays	GreyStillPlays	GreyStillPlays Theme	Jared Best
riipandi.vscode-atomizer-theme	3388	2.0.0	Atomizer Dark	Atomizer Dark	Atomizer Theme	Aris Ripandi
riipandi.vscode-atomizer-theme	3388	2.0.0	Atomizer Light	Atomizer Light	Atomizer Theme	Aris Ripandi
lokesh-coder.aditi	3383	0.5.0	Aditi	Aditi	Aditi - Dark theme	lokesh
onuraslan.theme	3376	0.1.6	Heavy Dark	Heavy Dark	Heavy Dark	Onur Aslan
